title,company_name,location_display,salary_min,salary_max,category_label,contract_type,created,search_keyword,search_location
Ml & Data Engineer - Genai & Cloud Infra - Pur Player Data IA Ml H/F,Wake IT UP,"Paris, Ile-de-France",60000.0,70000.0,Emplois Informatique,,2025-07-16T09:21:47Z,data scientist,paris
"Data Engineer / Data Scientist Computer Vision – Détection de défauts (YOLO, Azure) (IT)",EterniTech,"Paris, Ile-de-France",100.0,500.0,Emplois Informatique,contract,2025-05-27T13:59:59Z,data scientist,paris
"Data Scientist en Risk Management - Risques - La Defense, Ile de France, France - SOCIETE GENERALE",SOCIETE GENERALE,"Paris, Ile-de-France",,,Emplois Droit,,2025-07-11T21:30:16Z,data scientist,paris
Data Scientist - Chargé·e d'Études Modèle de Microsimulation César H/F,CNAF,"Paris, Ile-de-France",,,Emplois Autres/Général,,2025-07-01T09:12:14Z,data scientist,paris
Stage de fin d’études – Consultant.e Data Scientist - F/H - février 2026,Axionable,"3ème Arrondissement, Paris",1300.0,1400.0,Emplois Consultants,,2025-06-01T22:11:43Z,data scientist,paris
"Data Scientist / Analyst / Engineer Finance, Risque et Performance (H/F) – CDI – Paris",Quadratic,"9ème Arrondissement, Paris",,,Emplois Comptabilité et Finance,,2025-06-30T22:27:29Z,data scientist,paris
??Data Scientist – MLP & Modèles Génératifs – Pur Player Data IA ML - H/F,WAKE IT UP,"1er Arrondissement, Paris",70000.0,70000.0,Emplois Informatique,permanent,2025-07-17T15:20:42Z,data scientist,paris
Economist Confirmé - Marché du Neuf H/F,AVIVGroup,"Paris, Ile-de-France",,,Emplois Immobilier,,2025-06-18T07:05:35Z,data scientist,paris
Senior Data Scientist | Python - Computer Vision | Scale-Up dans la reconnaissance d'image | Paris,OCTOPUS IT,"8ème Arrondissement, Paris",,,Unknown,,2024-02-22T20:44:23Z,data scientist,paris
ML & Data Engineer - GenAI & Cloud Infra - Pur Player Data IA ML ?? - H/F,WAKE IT UP,"Paris, Ile-de-France",70000.0,70000.0,Unknown,permanent,2025-07-17T11:14:28Z,data scientist,paris
Alternance : Alternance Bac4/5 – Data Scientist en Risques environnementaux H/F - 12 ou 24 mois,BNP Paribas,"Paris, Ile-de-France",,,Emplois Diplômés,,2025-07-17T23:20:03Z,data scientist,paris
Alternance : Apprenti(e) Data scientist auprès du département « Systèmes d'information et science des données »,CAISSE DES DEPOTS,"18ème Arrondissement, Paris",,,Emplois Diplômés,,2025-07-17T23:09:44Z,data scientist,paris
Assistant(e) Ingénieur Data / Dat scientist,France Télévisions Publicité,"15ème Arrondissement, Paris",1496.0,1919.0,Unknown,,2025-06-18T22:34:24Z,data scientist,paris
Senior Data Scientist Python - Computer Vision Scale-Up dans la Reconnaissance d'Image Paris H/F,Octopus IT,"Paris, Ile-de-France",,,Emplois Informatique,,2025-06-03T06:50:08Z,data scientist,paris
Développeur IA - Alternance H/F Alternance / Apprentissage H/F,Nexa,"1er Arrondissement, Paris",,,Emplois Informatique,contract,2025-06-17T06:29:17Z,data scientist,paris
Développeur Back End Node.Js Sénior - CDI H/F,Tiime,"9ème Arrondissement, Paris",,,Emplois Autres/Général,,2025-07-19T10:13:49Z,data scientist,paris
Product Owner Data/IA secteur média,ALXDR Software Engineering,"Paris, Ile-de-France",,,Unknown,,2025-07-10T05:35:53Z,data scientist,paris
Consultant Data Analyst / Scientist - Stage FE (H-F),Arcane,"Paris, Ile-de-France",,,Emplois Ingénierie,,2025-07-22T12:48:04Z,data scientist,paris
Data Engineer Python / Azure / ADF / Azure Devops (IT),VISIAN,"Paris, Ile-de-France",,,Emplois Informatique,permanent,2025-05-28T14:00:17Z,data scientist,paris
Product Owner (H/F) - CDI,QuickSign,"2ème Arrondissement, Paris",,,Emplois Comptabilité et Finance,,2025-07-08T17:43:50Z,data scientist,paris
Data Analyst (H/F),ELA TECHNOLOGY,"8ème Arrondissement, Paris",,,Emplois Consultants,,2025-07-22T21:10:31Z,data scientist,paris
Consultant(e) en Stratégie & Performance,STEP Consulting,"Paris, Ile-de-France",,,Unknown,,2025-07-01T13:43:56Z,data scientist,paris
Stagiaire LLM - Entrepôt de données de santé,codoc,"2ème Arrondissement, Paris",,,Unknown,,2025-05-26T22:00:43Z,data scientist,paris
Head of Data Science H/F (CDI),KAINO CONSULTING,"1er Arrondissement, Paris",,,Unknown,permanent,2025-06-04T23:36:54Z,data scientist,paris
Confirmed Data & Cloud Engineer (H/F),Fifty-Five,"Paris, Ile-de-France",,,Emplois Ingénierie,,2025-06-05T13:57:08Z,data scientist,paris
Data & Cloud Engineer (H/F),Fifty-Five,"Paris, Ile-de-France",,,Emplois Ingénierie,,2025-03-24T14:44:32Z,data scientist,paris
Consulting Manager H/F,Artefact,"Paris, Ile-de-France",,,Emplois Informatique,,2025-07-16T09:35:38Z,data scientist,paris
Consultant Data Paris H/F,Consort Group,"Paris, Ile-de-France",,,Emplois Autres/Général,,2025-07-22T09:36:30Z,data scientist,paris
Data Engineer,HomeExchange,"10ème Arrondissement, Paris",,,Unknown,,2025-07-08T17:40:32Z,data scientist,paris
"Psychologue de l'Education Nationale, Education Développement Apprentissage (EDA)",Nexa,"Paris, Ile-de-France",,,Emplois Vente,permanent,2025-07-22T02:55:04Z,data scientist,paris
Développeur IA - Alternance H/F Alternance / Apprentissage H/F,Nexa,"Paris, Ile-de-France",,,Emplois Vente,permanent,2025-07-22T11:05:59Z,data scientist,paris
Consultant Scientist - Cloud H/F,Consort Group,"Paris, Ile-de-France",,,Emplois Autres/Général,,2025-07-22T09:36:30Z,data scientist,paris
Product Owner (H/F) - CDI,QuickSign,"2ème Arrondissement, Paris",,,Emplois Comptabilité et Finance,,2025-07-11T23:19:42Z,data scientist,paris
Assistant ou Assistante de recherche H/F,Sciences Po,"8ème Arrondissement, Paris",,,Unknown,,2025-06-22T22:36:05Z,data scientist,paris
Revenue Growth Evaluation Product Owner H/F,Pernod Ricard SA,"Paris, Ile-de-France",,,Emplois Autres/Général,,2025-07-21T09:58:21Z,data scientist,paris
Consultant.e - Data Product Manager,"Wivoo, a Wavestone company","8ème Arrondissement, Paris",,,Emplois Consultants,,2025-02-07T14:22:08Z,data scientist,paris
ML & Data Engineer - GenAI & Cloud Infra - Pur Player Data IA ML ?? - H/F,WAKE IT UP,"1er Arrondissement, Paris",70000.0,70000.0,Emplois Informatique,permanent,2025-07-17T11:21:10Z,data scientist,paris
Architecte IA - GenAI & RAG - Pur Player Data IA ML ??️ - H/F,Wake IT UP,"1er Arrondissement, Paris",90000.0,90000.0,Emplois Informatique,permanent,2025-07-17T15:20:42Z,data scientist,paris
Manager Data Science,ClaraVista,"11ème Arrondissement, Paris",,,"Emplois RP, Publicité et Marketing",,2025-06-01T22:01:25Z,data scientist,paris
Assistant ou Assistante de Recherche H/F,Sciences Po,"Paris, Ile-de-France",,,Emplois Enseignement,,2025-06-19T07:00:01Z,data scientist,paris
AI Product Manager,"EY Fabernovel, part of EY Studio+","Paris, Ile-de-France",,,Unknown,,2025-07-01T13:30:47Z,data scientist,paris
Data Engineer H/F,Euronext Technologies SAS,"Paris, Ile-de-France",,,Emplois Comptabilité et Finance,,2025-06-19T07:48:07Z,data scientist,paris
Consultant.e - AI Product Manager,"Wivoo, a Wavestone company","8ème Arrondissement, Paris",,,Emplois Informatique,,2025-03-10T17:28:34Z,data scientist,paris
Consultant Senior Retail H/F,VusionGroup SA,"Paris, Ile-de-France",,,Emplois Consultants,,2025-07-03T01:26:52Z,data scientist,paris
Stage de fin d’études Consultant(e) Data Science,Sia,"Paris, Ile-de-France",,,Emplois Consultants,,2025-07-22T00:43:15Z,data scientist,paris
Consultant(e) Data Science,Sia,"Paris, Ile-de-France",,,Emplois Consultants,,2025-07-22T00:43:16Z,data scientist,paris
Data Engineer Aws H/F,Nexton,"Paris, Ile-de-France",,,Emplois Autres/Général,,2025-07-16T09:35:37Z,data scientist,paris
Data Lead,Alice & Bob,"Paris, Ile-de-France",,,Emplois Informatique,,2025-07-03T15:35:58Z,data scientist,paris
Head of Data Science,Kaino,"8ème Arrondissement, Paris",90000.0,100000.0,Unknown,permanent,2025-07-02T17:39:07Z,data scientist,paris
Stage Open Innovation IA générative,the Jungle,"9ème Arrondissement, Paris",,,Unknown,,2024-08-10T23:47:35Z,data scientist,paris
Biomedical Consultant,Quinten,"17ème Arrondissement, Paris",,,Emplois Soins de santé et infirmiers,,2025-06-19T22:49:06Z,data scientist,paris
Stage - Assistant.e chargé.e de communication (F/H),F/H,"9ème Arrondissement, Paris",,,Unknown,,2025-07-19T12:53:54Z,data scientist,paris
Global Tech - Data Architect H/F,Pernod Ricard SA,"Paris, Ile-de-France",,,Emplois Autres/Général,,2025-07-21T09:58:26Z,data scientist,paris
Data Engineer,Coders Connect,"Paris, Ile-de-France",,,Unknown,,2025-07-12T07:03:06Z,data scientist,paris
ML & Data Engineer - GenAI & Cloud Infra - Pur Player Data IA ML ,Wake It Up,"8ème Arrondissement, Paris",60000.0,70000.0,Emplois Informatique,,2025-07-20T12:55:18Z,data scientist,paris
"Manager I, Applied AI - Detection Models",Datadog,"Paris, Ile-de-France",,,Emplois Informatique,,2024-12-13T13:51:28Z,data scientist,paris
Business analyst - Reporting & KPI,SEVETYS,"Paris, Ile-de-France",,,Unknown,,2025-07-20T09:18:59Z,data scientist,paris
Head of Data Science,Kaino,"Paris, Ile-de-France",,,Emplois Informatique,,2025-06-30T14:33:17Z,data scientist,paris
Data Science Manager,Visa,"Paris, Ile-de-France",,,Emplois Autres/Général,,2025-07-15T18:29:01Z,data scientist,paris
Alternance Développeur IA - Epsi H/F,EPSI Paris,"Paris, Ile-de-France",,,Unknown,,2025-05-03T06:43:47Z,data scientist,paris
Analytics Engineer - Confirmé·e,Jakala,"11ème Arrondissement, Paris",,,"Emplois RP, Publicité et Marketing",,2025-03-12T17:10:27Z,data scientist,paris
Data Product Owner H/F,LittleBigCode,"17ème Arrondissement, Paris",50000.0,60000.0,Unknown,,2025-07-11T23:13:57Z,data scientist,paris
Mid - Backend Developer - Ruby on Rails,Hostnfly,"9ème Arrondissement, Paris",56000.0,63000.0,Emplois Informatique,,2025-02-03T14:31:15Z,data scientist,paris
Développeur senior Infrastructure As Code et Kubernetes,Health Data Hub,"15ème Arrondissement, Paris",,,Unknown,,2024-07-30T23:45:40Z,data scientist,paris
MLOps Engineer – NLP Specialist,QuantCube Technology,"2ème Arrondissement, Paris",57000.0,57000.0,Emplois Informatique,,2025-07-09T23:01:11Z,data scientist,paris
Economist Confirmé - Marché du Neuf H/F,Groupe SeLoger,"Paris, Ile-de-France",,,Unknown,,2025-07-16T09:17:31Z,data scientist,paris
Data Engineer Dataiku,EASEL TECH,"Paris, Ile-de-France",,,Emplois Informatique,permanent,2025-06-20T01:40:17Z,data scientist,paris
Alternance Expert en Intelligence Artificielle - Epsi H/F,EPSI Paris,"Paris, Ile-de-France",,,Unknown,,2025-05-03T06:43:57Z,data scientist,paris
Alternance : Développeur IA - Alternance H/F Alternance / Apprentissage H/F,Nexa,"Paris, Ile-de-France",,,Emplois Diplômés,,2025-06-18T18:58:52Z,data scientist,paris
Consultant.e Chef de projet Data/IA F/H,Valoway,"Paris, Ile-de-France",49000.0,60000.0,Emplois Informatique,permanent,2025-06-27T08:19:20Z,data scientist,paris
Data Engineer & Data Architect - Confirmé·e,Jakala,"11ème Arrondissement, Paris",,,Unknown,,2025-05-28T22:05:57Z,data scientist,paris
Software Data Engineer Python - Spark - Aws Solution Saas dans le Big Data H/F,Octopus IT,"Paris, Ile-de-France",,,Emplois Informatique,,2025-06-03T06:50:12Z,data scientist,paris
Développeur IA - Alternance H/F Alternance / Apprentissage H/F,Nexa,"1er Arrondissement, Paris",,,Emplois Informatique,contract,2025-07-09T01:46:43Z,data scientist,paris
Software Data Engineer | Python - Spark - AWS | Solution SaaS dans le Big Data,Octopus IT,"8ème Arrondissement, Paris",,,Unknown,,2024-02-22T20:44:24Z,data scientist,paris
Data Architect H/F,Pernod Ricard SA,"Paris, Ile-de-France",,,Emplois Autres/Général,,2025-07-21T09:58:26Z,data scientist,paris
Manager Data / IA,POSTURE CONSEIL,"Paris, Ile-de-France",,,Unknown,,2025-05-21T18:32:54Z,data scientist,paris
Assistant Data Analyst [Stage 4 à 5 mois minimum],Inex Circular,"17ème Arrondissement, Paris",1000.0,1000.0,Unknown,,2025-06-15T22:14:31Z,data scientist,paris
SENIOR Business analyste informatique IA générative et de la RAG - IDF - Plus de 9 ans (IT),Digistrat consulting,"Paris, Ile-de-France",50000.0,65000.0,Emplois Informatique,permanent,2025-06-05T14:09:23Z,data scientist,paris
Consultant(e) Senior Procurement and Sourcing,Sia,"Paris, Ile-de-France",,,Emplois Consultants,,2025-07-17T18:36:03Z,data scientist,paris
Data Analyst H/F,Galileo Global Education,"Paris, Ile-de-France",38000.0,45000.0,Emplois Enseignement,,2025-07-20T09:31:45Z,data scientist,paris
Ingénieur Data Mobilité,Autoroutes Trafic,"1er Arrondissement, Paris",50000.0,70000.0,Unknown,,2025-06-16T22:35:12Z,data scientist,paris
Data Engineer Alternance H/F,DSTI School of Engineering,"Paris, Ile-de-France",,,Emplois Informatique,,2025-02-04T19:46:27Z,data scientist,paris
Ingénieur Développeur Logiciel Python (Paris) F/H,PROBAYES,"Paris, Ile-de-France",,,Emplois Informatique,permanent,2025-07-08T07:06:22Z,data scientist,paris
Data Analyst - Start-up Fintech - Paris (H/F),Unknown,"Paris, Ile-de-France",40000.0,50000.0,Emplois Vente,permanent,2024-10-19T14:07:43Z,data scientist,paris
Assistant ou Assistante de recherche H/F,Sciences Po,"Paris, Ile-de-France",,,Unknown,,2025-06-21T22:41:27Z,data scientist,paris
Consultant.e Chef de projet Data/IA F/H,Valoway,"Paris, Ile-de-France",60000.0,70000.0,Emplois Consultants,,2025-07-03T17:05:45Z,data scientist,paris
AI Engineer Intern,Gleamer,"10ème Arrondissement, Paris",,,Emplois Informatique,,2025-06-13T22:22:35Z,data scientist,paris
Head of Data Science H / F (CDI),KAINO CONSULTING,"Paris, Ile-de-France",,,Emplois Informatique,,2025-07-03T15:35:58Z,data scientist,paris
Stagiaire Data Engineer H/F,Redpill,"8ème Arrondissement, Paris",,,Unknown,,2025-05-18T21:43:43Z,data scientist,paris
CTO cofounder,Saywot,"Paris, Ile-de-France",,,Emplois Consultants,,2025-07-06T12:41:54Z,data scientist,paris
Senior Product Owner - Fintech,Ignition Program,"8ème Arrondissement, Paris",50000.0,70000.0,Unknown,,2025-07-13T23:05:05Z,data scientist,paris
CDI- Private Marketplace Manager (H/F),Havas Group,"Paris, Ile-de-France",,,Unknown,,2024-07-30T23:54:48Z,data scientist,paris
CDI- Private Marketplace Manager (H/F),Havas Media,"Paris, Ile-de-France",,,Unknown,,2025-03-14T17:24:29Z,data scientist,paris
Ingénieur Intelligence Artificielle F/H,Questel,"Paris, Ile-de-France",,,Emplois Informatique,permanent,2025-07-05T06:56:42Z,data scientist,paris
Performance and Insights Senior Analyst - retail media F/H,Valiuz,"2ème Arrondissement, Paris",,,Emplois Distribution et Entrepôts,,2025-06-21T22:37:55Z,data scientist,paris
Product Owner Data H/F,Wewyse,"Paris, Ile-de-France",,,Emplois Informatique,,2025-06-03T06:50:13Z,data scientist,paris
Stagiaire Data Analyse H/F,Redpill,"8ème Arrondissement, Paris",,,Unknown,,2025-05-19T21:46:54Z,data scientist,paris
Architecte IA - Genai & Rag - Pur Player Data IA Ml H/F,Wake IT UP,"Paris, Ile-de-France",70000.0,90000.0,Emplois Informatique,,2025-07-16T10:01:26Z,data scientist,paris
Formateur(rice) Technico-Fonctionnel(le) - F/H,ChapsVision,"1er Arrondissement, Paris",,,Emplois Comptabilité et Finance,,2025-06-19T22:25:25Z,data scientist,paris
Senior Biostatistician,Quinten,"17ème Arrondissement, Paris",,,Unknown,,2024-10-15T14:43:25Z,data scientist,paris
Data Science Consultant intern H/F,fifty-five,"9ème Arrondissement, Paris",,,Emplois Consultants,,2025-07-15T23:11:30Z,data scientist,paris
Directeur de Projet IT,Steamulo,"9ème Arrondissement, Paris",,,Emplois Informatique,,2025-05-14T21:37:38Z,data scientist,paris
Formateur(rice) Fonctionnel(le) - F/H,ChapsVision,"1er Arrondissement, Paris",,,Unknown,,2025-06-18T22:40:23Z,data scientist,paris
Architecte IA - GenAI & RAG - Pur Player Data IA ML ?????,Wake IT UP,"Paris, Ile-de-France",70000.0,90000.0,Emplois Informatique,,2025-07-17T06:38:16Z,data scientist,paris
MLOPS - Freelance - Paris,N.A.S.H,"8ème Arrondissement, Paris",,,Unknown,,2024-03-01T20:42:04Z,data scientist,paris
Consultant Python Data - F/H,ChapsVision,"1er Arrondissement, Paris",,,Emplois Consultants,,2025-06-18T23:03:44Z,data scientist,paris
Architecte IA - GenAI & RAG - Pur Player Data IA ML ️,Wake It Up,"8ème Arrondissement, Paris",70000.0,90000.0,Emplois Informatique,,2025-07-19T12:52:54Z,data scientist,paris
Sénior IT & Digital Recruteur RPO (H/F/X),Solantis,"Paris, Ile-de-France",,,Unknown,,2025-05-01T10:46:57Z,data scientist,paris
Senior Analytics Engineer (H/F),Fifty-Five,"Paris, Ile-de-France",,,Emplois Autres/Général,,2025-03-21T20:12:45Z,data scientist,paris
Analytics Engineer (H/F),Fifty-Five,"Paris, Ile-de-France",,,Emplois Ingénierie,,2024-12-26T17:46:33Z,data scientist,paris
Business Analyst H/F,SOMA,"Paris, Ile-de-France",46000.0,60000.0,Emplois Informatique,,2025-02-04T19:20:41Z,data scientist,paris
Stage - Chef de Projets Adtech,Numberly,"9ème Arrondissement, Paris",,,Unknown,,2025-04-09T07:05:52Z,data scientist,paris
Data Engineer - Confirmé.e,Jakala,"11ème Arrondissement, Paris",,,Unknown,,2025-03-11T17:25:21Z,data scientist,paris
Senior Developer Ruby (H/F),Hostnfly,"9ème Arrondissement, Paris",75000.0,100000.0,Emplois Informatique,,2025-07-09T23:10:09Z,data scientist,paris
Senior Data Engineer H/F,Havana IT & Apps,"Paris, Ile-de-France",,,Unknown,,2025-04-12T04:54:27Z,data scientist,paris
Senior Data Consultant - Paris H/F,Artefact,"Paris, Ile-de-France",,,Emplois Informatique,,2025-07-16T09:35:39Z,data scientist,paris
Accelerator Data Science Paris H/F, Sanofi Winthrop Industrie,"Paris, Ile-de-France",,,Emplois Fabrication,,2025-06-21T08:01:39Z,data scientist,paris
Accelerator Digital Product Owner - Prism Paris H/F, Sanofi Winthrop Industrie,"Paris, Ile-de-France",,,Emplois Fabrication,,2025-06-24T08:18:29Z,data scientist,paris
Head of Data Science,Equativ,"Paris, Ile-de-France",,,Emplois Informatique,,2025-06-13T11:46:23Z,data scientist,paris
CTPO (Chief Technology & Product Officer),CybelAngel,"Paris, Ile-de-France",,,Emplois Informatique,,2025-07-22T16:19:50Z,data scientist,paris
Analyste automatisation et reportings H/F,CA Indosuez Wealth France,"Paris, Ile-de-France",,,Emplois Comptabilité et Finance,,2025-06-27T15:06:43Z,data scientist,paris
DataEngineer (CDI) - Paris - (H/F),MyCommunIT,"5ème Arrondissement, Paris",,,Emplois Informatique,permanent,2023-10-12T08:31:12Z,data scientist,paris
SALON DU TRAVAIL ET DE LA MOBILITÉ - DG FRANCE TRAVAIL - H/F - DSI France Travail,DSI France Travail,"20ème Arrondissement, Paris",,,Unknown,,2025-01-26T14:20:51Z,data scientist,paris
Consultant DevOps - F/H,ChapsVision,"1er Arrondissement, Paris",,,Emplois Consultants,,2025-06-21T22:25:53Z,data scientist,paris
Cyber Agent builder (Apprentice),Mindflow,"13ème Arrondissement, Paris",,,Unknown,,2025-05-17T21:34:48Z,data scientist,paris
Stage Data Analyst – ESG & Automatisation,Manaos,"8ème Arrondissement, Paris",,,Unknown,,2025-06-01T22:15:14Z,data scientist,paris
Data Analyst Alternance H/F,DSTI School of Engineering,"Paris, Ile-de-France",,,Emplois Fabrication,,2025-02-04T19:46:25Z,data scientist,paris
